"Compound","Rack.Number","N","yield.est","yield.sd","yield.log2.ratio","p.yield","p.adj.yield"
"Ruxolitinib phosphate","L1021-03",4,4713.93482930308,71.6590374489631,0.012673418497757,0.383714030549597,0.46827323357812
"Salirasib","L1021-03",4,5121.07446453621,77.6356534758796,0.132188142382494,5.99E-05,0.000434030697521
"Salmeterol xinafoate","L1021-03",4,5179.41854587198,180.043281134449,0.148531751745101,0.008094600878246,0.02094636902656
"Saquinavir mesylate","L1021-03",4,4812.36603688794,82.8031448544549,0.042487985767111,0.030283517929304,0.059219104793505
"Sildenafil","L1021-03",4,5202.08309650469,108.4718613463,0.154831049838376,0.000516623625468,0.002500369930857
"Simeprevir","L1021-03",4,4864.92375107387,152.241019113061,0.058158798733153,0.079729478725122,0.130376492505845
"Tamibarotene","L1021-03",3,987.232370478446,11.6078259066723,-2.24279678972847,1.29E-51,3.64E-49
"Tedizolid","L1021-03",4,4344.40314483693,127.071697371046,-0.105100408586026,0.008326509462513,0.021391595213111
"Telaprevir (VX-950)","L1021-03",4,4662.1976790992,45.162106923975,-0.00324821817479,0.764997305837586,0.823747098932956
"Teneligliptin hydrobromide","L1021-03",4,4600.84421740517,166.784677362511,-0.022359786563387,0.46160899237714,0.541924571217105
"TH-302","L1021-03",4,4476.95880868896,118.999352034729,-0.061739350353624,0.03648162686945,0.068155561800114
"Tiotropium Bromide","L1021-03",4,4791.40524522994,213.606443433437,0.036190443414914,0.351479289931129,0.435229355128133
"Tipiracil hydrochloride","L1021-03",4,5210.43158675551,89.1556423107434,0.157144482939028,9.43E-05,0.000642783105113
"Tirofiban hydrochloride monohydrate","L1021-03",4,3448.2044596729,135.149800105997,-0.438413073909699,7.82E-05,0.000549711477932
"Trametinib DMSO solvate","L1021-03",4,4326.41706476039,25.0501977820445,-0.111085647611032,1.69E-13,5.49E-12
"Trelagliptin","L1021-03",4,4723.64783673309,336.24636320234,0.015643016348149,0.783317733537234,0.838905286675575
"Triptolide","L1021-03",4,4650.78101170123,82.9969963888827,-0.006785384582264,0.670912689221845,0.741831312411403
"Triptonide","L1021-03",4,4546.57760312079,141.238446361948,-0.039477417151828,0.171586852175662,0.242825488010941
"Troglitazone","L1021-03",2,36076.3965215976,12451.4897971816,2.94872494277973,0.174016163134239,0.245432420695413
"Vilazodone","L1021-03",4,4458.85630275534,115.48874765331,-0.067584688678071,0.024678499541376,0.050163547876921
"Vilazodone Hydrochloride","L1021-03",4,4422.97897903215,34.5016896991898,-0.079240009204873,5.39E-08,8.80E-07
"Vinblastine sulfate","L1021-03",4,4470.27754945862,94.4903411146116,-0.063893986928384,0.012967095850839,0.030508711478631
"Vinorelbine ditartrate","L1021-03",4,4370.06123970112,61.0710850304766,-0.096604897777282,4.62E-05,0.00034452368346
"Vortioxetine","L1021-03",4,4345.59454980262,110.289679172863,-0.104704819517568,0.004232186379537,0.012715854821193
"VX-222 (VCH-222, Lomibuvir)","L1021-03",4,4470.13473459259,64.8933577708581,-0.063940078381989,0.001317931024675,0.005190337919887
"Ziprasidone","L1021-03",4,3474.40647312172,18.9774179975459,-0.427491849028171,1.96E-33,1.55E-31
"Ziprasidone hydrochloride monohydrate","L1021-03",4,3857.29086136553,78.7700795075356,-0.276670457435303,2.06E-06,2.49E-05
"17-AAG (KOS953)","L1021-04",4,3865.42195398555,26.3113896363089,-0.248012863488514,3.71E-18,1.67E-16
"2-Methoxyestradiol (2-MeOE2)","L1021-04",4,4626.17032730324,129.303393400318,0.011179611884148,0.627185038709251,0.700533797473553
"Alogliptin (SYR-322)","L1021-04",4,4329.28213748261,102.607124795844,-0.084510949075936,0.009745899185077,0.02445132320926
"Aminophylline","L1021-04",4,5078.92120836551,217.052889231758,0.145883320423849,0.018859564283008,0.040749025778696
"Amuvatinib (MP-470, HPK 56)","L1021-04",4,4588.0117722126,110.220036866533,-0.000769679397267,0.968571102808659,0.987043850645732
"Anagrelide HCl","L1021-04",4,4486.81971811648,190.727320613188,-0.032945555294218,0.359189915062345,0.442717245684699
"Apixaban","L1021-04",4,4504.40284904652,118.770171635121,-0.027302912607085,0.245924666242274,0.324905898005422
"Apremilast (CC-10004)","L1021-04",4,3364.23394536044,160.645611418664,-0.448360739907191,0.000370507788084,0.001962343628859
"AT13387","L1021-04",4,4332.08430176919,255.490536049919,-0.08357745464653,0.135370766010645,0.201527111749281
"Atazanavir sulfate (BMS-232632-05)","L1021-04",4,4399.53825498835,124.856258297776,-0.061286656081586,0.049537686421386,0.087834983009041
"Avanafil","L1021-04",4,4589.37670283624,86.403868882868,-0.000340542358607,0.98266251370841,0.999343513169509
"Barasertib (AZD1152-HQPA)","L1021-04",4,4491.63512851062,106.748303130639,-0.03139803526315,0.159694538724981,0.229111830957393
"Baricitinib (LY3009104, INCB028050)","L1021-04",4,4624.24600560657,52.8429992299505,0.010579377406262,0.332090648719222,0.416060337463816
"Belinostat (PXD101)","L1021-04",4,4231.60420828002,71.1798409534673,-0.117434077353354,0.00035693052369,0.001917531644934
"Birinapant (TL32711)","L1021-04",4,4706.17782915138,96.8784851062547,0.035917063217202,0.090630931094586,0.144265177756842
"BMN 673","L1021-04",4,4089.09857578865,143.483854848629,-0.166855930220726,0.004338508898301,0.012878726864776
"Captopril","L1021-04",4,4406.8770779465,106.047666028945,-0.058882116768288,0.033626174902221,0.064230867421923
"Cilomilast","L1021-04",4,3764.97292429751,119.879509147233,-0.285999282682954,0.000360224129389,0.001929981311119
"Cilostazol","L1021-04",4,4080.41967324216,81.123578326719,-0.169921230766701,0.000205185889968,0.00122184489297
"Ciprofibrate","L1021-04",4,4533.40334189298,65.4879905677054,-0.018044247411963,0.187757356272786,0.261221881316888
"Clarithromycin","L1021-04",4,4689.40609106378,101.062686700217,0.030766445805448,0.14255561905775,0.209540861618715
"Cobicistat (GS-9350)","L1021-04",4,4353.48740198436,73.724408451215,-0.076467224003244,0.002795818241506,0.009243031209796
"CUDC-101","L1021-04",4,4496.91164782695,59.4307358523977,-0.029704233291675,0.038842485995568,0.071633950385482
"Cyclophosphamide monohydrate","L1021-04",4,4765.92950199651,104.196437180987,0.054118838713163,0.036271645118776,0.067842045789802
"dmso","L1021-04",32,4590.46013460288,104.545931357025,0,1,1
"Doxycycline hyclate","L1021-04",4,4440.90131851486,221.668751253313,-0.047786259050284,0.270848319670088,0.351587083380015
"Dyphylline","L1021-04",4,4628.45219782456,95.9475690580857,0.011891049512823,0.501432835323743,0.581085999668839
"Elvitegravir (GS-9137)","L1021-04",4,4225.51398645791,75.4245980097591,-0.119511932749762,0.000509536415115,0.002493449239314
"Entacapone","L1021-04",4,4287.30696914571,133.575039208688,-0.098567055380743,0.016214191601259,0.03634405532391
"EX 527 (SEN0014196)","L1021-04",4,4341.44324673487,117.078061115005,-0.080464048098944,0.018731658045197,0.040580962696038
"FG-4592 (ASP1517)","L1021-04",4,6128.80291992276,808.308161187299,0.41696654118275,0.031720818035054,0.061302108753962
"Fluorouracil (Adrucil)","L1021-04",4,2540.04212915534,107.827194471548,-0.853786346769256,6.84E-06,6.83E-05
"Gimeracil","L1021-04",4,4658.18556952674,29.3534362641574,0.021129341251377,0.011048527571548,0.026900171193289
"GM 6001","L1021-04",4,4471.10736465179,74.6869981900047,-0.038006582797911,0.038577163191524,0.0714110970315
"Iniparib (BSI-201)","L1021-04",4,4211.96309504208,128.312844622178,-0.124145976899461,0.006980599527231,0.018524356060853
"Isotretinoin","L1021-04",4,4156.78226442264,100.900892051028,-0.143171592092426,0.001498036825228,0.005750716123254
"Ketoconazole","L1021-04",4,2082.53266089936,27.5803780932392,-1.14029965058609,1.14E-26,7.48E-25
"Lenalidomide (CC-5013)","L1021-04",4,4733.52457988643,101.93355436249,0.044276041145019,0.060208977185952,0.103868366401943
"LY2784544","L1021-04",4,4653.31011234619,194.909624504075,0.019618563868336,0.568498288788493,0.643343512841929
"Marimastat","L1021-04",4,4523.13936518295,216.118122906328,-0.021314324110786,0.580340444342138,0.654496895872451
"Methotrexate","L1021-04",4,3612.93079482659,109.558926511115,-0.345469152096963,0.000118599968488,0.000778068909267
"Methylprednisolone","L1021-04",4,4594.41834596302,150.418211041999,0.001243455156354,0.962118656698012,0.982494103456596
"MK-2048","L1021-04",4,3964.14097409858,105.245272517438,-0.211630503477368,0.000484963020112,0.002408974599902
"MLN8237 (Alisertib)","L1021-04",3,355.090525819344,425.612757413537,-3.69237999911786,0.003204600041373,0.010254777376586
"Mocetinostat (MGCD0103, MG0103)","L1021-04",4,4049.82621043816,39.4033671101757,-0.180778773336658,2.59E-09,5.22E-08
"Moxonidine","L1021-04",4,4505.37041096102,83.1533641749175,-0.026993049807902,0.130019560593791,0.194733841889336
"Mycophenolate Mofetil","L1021-04",4,4137.94751703493,116.26615981311,-0.149723425381738,0.002549412948431,0.008645264835416
"Olaparib (AZD2281, Ku-0059436)","L1021-04",4,4456.69372063679,118.189727639955,-0.042664955136167,0.104185431083794,0.161422098160392
"Olmesartan medoxomil","L1021-04",4,4294.33589658253,307.700434774216,-0.096203731438646,0.149373091775991,0.216980604291795
"Ozagrel","L1021-04",4,4576.69830375782,66.9170453596471,-0.004331579989998,0.733348489594499,0.797486228783457
"PCI-24781 (CRA-024781)","L1021-04",4,4290.97620529989,103.06604085011,-0.097332871565946,0.006224651428676,0.016973980516541
"Pimobendan","L1021-04",4,4344.93801104237,65.7748669014132,-0.079303178167515,0.001147911407336,0.00467921825217
"Pioglitazone HCl","L1021-04",4,3757.26790452944,119.054073570189,-0.288954784361213,0.000336269195014,0.001821381365873
"Pomalidomide (CC-4047)","L1021-04",4,4512.20301959369,81.3264030295327,-0.024806791486192,0.148861250281767,0.216396096916952
"Pracinostat (SB939)","L1021-04",4,4642.27600325138,125.738317977627,0.016193527135744,0.47870557777871,0.558906156494961
"Pralatrexate","L1021-04",4,4319.44627711144,101.458780702302,-0.087792391715316,0.008204198398609,0.021174543386489
"Pyrimethamine","L1021-04",4,4806.09483846136,181.700598752856,0.06622634487294,0.095719177413567,0.150906550037179
"Raltegravir (MK-0518)","L1021-04",4,4215.82764068104,135.832018048564,-0.122822887279837,0.008934933604423,0.022851699529035
"Resveratrol","L1021-04",4,4656.05935706057,141.521147886903,0.020470677825992,0.428340099166732,0.512297868150411
"Rivaroxaban","L1021-04",4,4568.34801111472,45.3591725189112,-0.0069662148993,0.471515189343355,0.552242612163396
"Rocilinostat (ACY-1215)","L1021-04",4,4545.61147305761,89.0464827423737,-0.014164394528403,0.403528380348922,0.48823476618716
"Roflumilast","L1021-04",4,4043.7748054908,125.442025157975,-0.18293611554258,0.001872778205738,0.006843775439453
"Rolipram","L1021-04",4,4540.65426365609,65.2542870608657,-0.015738581842979,0.239590582127739,0.318201903119648
"Rosiglitazone","L1021-04",4,4356.73909292973,97.2033404230997,-0.075390053708749,0.01136403873994,0.027553434634323
"Rosiglitazone HCl","L1021-04",4,4430.75386913246,102.216077768528,-0.051086585985074,0.044791405480866,0.080869962224359
"Rosiglitazone maleate","L1021-04",4,4533.89420888045,107.92439105744,-0.017888044008406,0.381087983879337,0.465355740660561
"Rucaparib (AG-014699,PF-01367338)","L1021-04",4,4515.92061078061,47.7589950595226,-0.023618648547053,0.041075476784942,0.074982657067249
"S- (+)-Rolipram","L1021-04",4,4763.59292543318,145.349290328403,0.053411359925258,0.093811697928744,0.148372581444101
"S/GSK1349572","L1021-04",4,4231.46877756416,65.14765450361,-0.117480250941245,0.000170359126124,0.00106246054368
"Sildenafil Citrate","L1021-04",4,4715.84255799881,52.6030275009842,0.038876781132697,0.006737585385364,0.018049060036403
"Sitagliptin phosphate monohydrate","L1021-04",4,4210.82315317163,86.2278324990892,-0.124536486273668,0.001038138549287,0.004348304898178
"Sodium Phenylbutyrate","L1021-04",4,4736.21764959737,71.3478958186775,0.045096608025792,0.016244493551442,0.036357184141119
"Tadalafil","L1021-04",4,4173.81023285733,121.219939550416,-0.137273764335719,0.004047106196584,0.012271670169702
"TAK-700 (Orteronel)","L1021-04",4,4568.62894631801,112.797860334026,-0.006877497629548,0.733188600291435,0.797486228783457
"TG101348 (SAR302503)","L1021-04",4,4564.7429998843,53.5088816909184,-0.00810513535642,0.457291741004321,0.537666939700795
"Thalidomide","L1021-04",4,4555.81539304615,139.43311782801,-0.010929483969973,0.659942105258509,0.730927474563626
"Thioguanine","L1021-04",4,4547.54621828452,68.4603052202686,-0.013550471954724,0.320549536728653,0.404678438130618
"Tipifarnib (Zarnestra)","L1021-04",4,17841.8224517146,19560.3027493167,1.95855230914253,0.268442397662857,0.349381580104983
"Tofacitinib (CP-690550,Tasocitinib)","L1021-04",4,4690.55935404658,54.5276386446275,0.031121203358502,0.021641380878065,0.045323103809252
"Tofacitinib (CP-690550) Citrate","L1021-04",4,4543.69414123502,104.513888253166,-0.014773049418139,0.448762812809127,0.528890795565217
"Trilostane","L1021-04",4,4559.58168460682,83.1928540465539,-0.009737301024999,0.532401531511027,0.609106752824258
"Valproic acid sodium salt (Sodium valproate)","L1021-04",4,4314.31142980812,49.4396016409312,-0.089508450901859,4.15E-05,0.000316680570506
"Vardenafil HCl Trihydrate","L1021-04",4,4545.08804975753,144.594981400169,-0.014330529202255,0.581373622906222,0.655288285339568
"Vildagliptin (LAF-237)","L1021-04",4,4373.35891538821,78.1292995975089,-0.069897019292662,0.005469475901591,0.015469461884758
"Voriconazole","L1021-04",4,2074.32699894278,75.2453168011606,-1.14599543257415,7.84E-08,1.24E-06
"Vorinostat (SAHA, MK0683)","L1021-04",4,4429.50587211787,53.8004528355287,-0.051493002764826,0.002222932754209,0.007710066763281
"VX-680 (MK-0457,Tozasertib)","L1021-04",4,4637.5721836341,32.6606219362436,0.014730964886963,0.077624653336399,0.127673826660617
"10-DAB (10-Deacetylbaccatin)","L1021-05",4,4268.76305074351,75.3770183872217,-0.055450473801942,0.01077273919299,0.026391208654945
"Actinomycin D","L1021-05",4,1.33948633001862,0.651569472878722,-11.693372984587,7.22E-50,1.43E-47
"Alfuzosin HCl","L1021-05",4,4465.2990300583,53.4575947048454,0.0094882343951,0.422669716888242,0.506435169871548
"Anisole Methoxybenzene","L1021-05",4,4739.94321446494,120.478610113622,0.095601217517738,0.009920800611795,0.024702043840704
"Asenapine","L1021-05",4,4471.41806158924,125.598892967812,0.011463881097078,0.62466319114166,0.698556465482126
"Atorvastatin Calcium","L1021-05",3,13.1530923310487,22.2594386960809,-8.39772272640686,3.12E-33,2.37E-31
"Aztreonam","L1021-05",4,4514.39917385744,130.635146773812,0.025265432765639,0.323557459670747,0.407175746511182
"Bicalutamide","L1021-05",4,4428.73164476037,122.395263538075,-0.002374976925019,0.916338003835473,0.949660620733534
"BIRB 796 (Doramapimod)","L1021-05",4,4275.37892778098,141.70222939028,-0.053216265867514,0.103803174055737,0.161335593638516
"Brinzolamide","L1021-05",4,4232.71883237011,77.6958641177505,-0.067683900256118,0.005556156808956,0.015692174301865
"Candesartan","L1021-05",4,4425.91099883251,52.3102750226519,-0.003294117808207,0.774739354628209,0.831994006307106
"Cefaclor","L1021-05",4,4795.62885150137,54.8716490757247,0.112451450542759,8.51E-06,8.37E-05
"Cesium chloride","L1021-05",4,4651.97416212133,110.132700533833,0.068574525938935,0.021666513431711,0.045327721750785
"Cidofovir","L1021-05",4,4824.90894101889,119.127473266253,0.121233157196531,0.0040013037484,0.012169022577568
"Clopidogrel","L1021-05",4,4224.20771921283,135.603016306836,-0.070587779062483,0.045885423911063,0.082308387824113
"Cyclosporine","L1021-05",4,4393.47096157761,59.8823822645703,-0.013907399363087,0.290505279889499,0.374155660157354
"Daclatasvir (BMS-790052)","L1021-05",4,4401.55603597795,102.760462377397,-0.011254923132703,0.569493987953134,0.643733341442736
"Dapagliflozin","L1021-05",4,4420.43649083303,87.1394780537207,-0.005079724028087,0.763239650362108,0.823648902164786
"dmso","L1021-05",32,4436.02826493305,124.903490407602,0,1,1
"Docetaxel","L1021-05",4,4419.73912785027,91.0603318095636,-0.005307339895105,0.761770179632796,0.822512094557093
"Dorzolamide HCl","L1021-05",4,4572.17332881567,85.6365064149637,0.04361153852647,0.038814427467553,0.071633950385482
"Edaravone","L1021-05",4,3592.78204946564,98.4882997849131,-0.304167138769632,5.85E-05,0.000425442896613
"Empagliflozin (BI 10773)","L1021-05",4,4486.83488724131,22.1717165158861,0.016429536788987,0.048736709893264,0.086492347808781
"Evacetrapib (LY2484595)","L1021-05",4,4384.62267136241,92.8683438923173,-0.016815864292051,0.368226350462606,0.453007775273536
"Fasudil (HA-1077) HCl","L1021-05",4,3893.72000688052,103.249289479382,-0.188119412737927,0.000514365682125,0.002500369930857
"Febuxostat","L1021-05",4,4367.63843623228,167.023621029241,-0.022415126528827,0.479614241256581,0.559408469005464
"Finasteride","L1021-05",4,3904.00935698224,88.3058725529339,-0.184312047211745,0.000180598614004,0.001115760812146
"Fludarabine","L1021-05",4,3871.79663910498,31.1068125090859,-0.196265378921934,7.49E-15,2.85E-13
"Fluvastatin Sodium","L1021-05",3,753.919134300027,577.069226851447,-2.55678686511727,0.007875739650791,0.020460364375313
"Fumagillin","L1021-05",3,2096.67742718896,228.579303117163,-1.08116363734317,0.002537915845319,0.008628459188953
"Ganetespib (STA-9090)","L1021-05",4,4135.22803931249,71.9473612400837,-0.101301668151028,0.000517274305372,0.002500369930857
"H-Cit-OH","L1021-05",4,5037.67708426327,171.139046501244,0.18349009018807,0.004249786567336,0.01273451764338
"H-Cys-OH","L1021-05",4,5075.3516276049,124.115088782556,0.194239219818303,0.000806555777909,0.003575248369791
"H-D-Ser-OH","L1021-05",4,4879.85181132548,254.905720021764,0.137568779564639,0.037899279756652,0.070287876246625
"H-Ser-OH","L1021-05",4,4840.81216026067,182.283999881322,0.125980555967348,0.018111438464006,0.03952131770788
